Station_ID, Name, Latitude, Longitude, Elevation (ft), Date_Time (UTC),Precipitation 15min (in), Pressure (hPa), Relative Humidity (%), Soil Temperature 10 cm (f), Soil Temperature 20 cm (f), Soil Temperature 5 cm (f), Soil Volumetric Water Content 10 cm (%), Soil Volumetric Water Content 20 cm (%), Soil Volumetric Water Content 5 cm (%), Solar Radiation (W/m2), Temperature (f), Wind Speed 10m (kn), 
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T13:00:00Z,0,956,96.5,61.93,66.51,57.6,17,23.8,10.6,24.22,50.4,3.97,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T13:15:00Z,0,956,95.4,61.79,66.43,57.42,17,23.8,10.5,40.68,50.7,4.39,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T13:30:00Z,0,956,84.9,61.65,66.36,57.33,16.9,23.8,10.5,132,52.99,4.59,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T13:45:00Z,0,956,81.8,61.52,66.29,57.31,16.9,23.7,10.5,195.7,56.62,4.68,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T14:00:00Z,0,956,75.04,61.41,66.22,57.45,16.9,23.7,10.6,269.4,59.36,4.82,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T14:15:00Z,0,956,69.06,61.32,66.16,57.81,17,23.7,10.6,328,62.02,5.79,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T14:30:00Z,0,956,60.09,61.29,66.11,58.37,17,23.7,10.6,383,64.9,8.24,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T14:45:00Z,0,957,55.84,61.32,66.04,59.13,17,23.7,10.7,435.5,66.94,8.53,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T15:00:00Z,0,957,54.08,61.41,65.97,59.94,17,23.7,10.7,484.8,68.43,7.79,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T15:15:00Z,0,957,52.79,61.56,65.91,60.75,17,23.7,10.8,542.1,69.49,7.83,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T15:30:00Z,0,957,52.32,61.77,65.84,61.5,17,23.7,10.9,589.4,69.96,8.42,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T15:45:00Z,0,957,50.63,62.06,65.79,62.42,16.9,23.7,11,638.9,70.84,9.33,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T16:00:00Z,0,957,48.12,62.4,65.73,63.46,16.9,23.7,11,684,72.16,10.46,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T16:15:00Z,0,957,44.47,62.78,65.66,64.63,16.9,23.7,11.1,722.3,73.15,8.92,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T16:30:00Z,0,957,46.46,63.18,65.62,65.89,16.9,23.6,11.2,762.7,74.19,8.48,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T16:45:00Z,0,957,40.62,63.63,65.55,67.23,16.9,23.6,11.3,799.8,75.42,7.74,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T17:00:00Z,0,957,39.97,64.11,65.53,68.63,16.9,23.6,11.4,835,76.44,7.62,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T17:15:00Z,0,957,36.46,64.6,65.48,70.07,16.9,23.6,11.5,863,77.32,6.65,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T17:30:00Z,0,957,35.44,65.08,65.44,71.56,16.9,23.5,11.6,893,77.97,6.9,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T17:45:00Z,0,957,35.14,65.64,65.41,73.06,16.9,23.5,11.8,900,78.42,5.13,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T18:00:00Z,0,956,34.12,66.22,65.39,74.52,16.9,23.5,11.9,926,79.38,5.37,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T18:15:00Z,0,956,30.67,66.85,65.39,76.03,17,23.5,12,927,79.95,5.75,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T18:30:00Z,0,956,27.59,67.53,65.39,77.45,17,23.5,12.1,937,80.56,6.65,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T18:45:00Z,0,956,25.33,68.25,65.37,78.71,17,23.5,12.2,947,81.05,5.44,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T19:00:00Z,0,956,26.99,68.95,65.41,79.99,17,23.5,12.2,948,81.59,4.88,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T19:15:00Z,0,956,27.19,69.67,65.43,81.32,17,23.5,12.3,952,82.29,7.66,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T19:30:00Z,0,956,23.77,70.36,65.48,82.4,17,23.5,12.4,937,82.72,5.21,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T19:45:00Z,0,956,22.56,71.06,65.53,83.32,17,23.6,12.4,923,83.5,6.47,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T20:00:00Z,0,956,24.62,71.73,65.61,84.15,17.1,23.6,12.5,900,83.75,6.45,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T20:15:00Z,0,955,23.84,72.36,65.68,84.9,17.1,23.6,12.5,889,83.86,6.51,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T20:30:00Z,0,955,21.44,72.97,65.75,85.55,17.1,23.6,12.6,866,84.11,7.02,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T20:45:00Z,0,955,22.12,73.49,65.84,86.07,17.1,23.7,12.6,833,84.42,6.01,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T21:00:00Z,0,955,25.6,73.99,65.95,86.43,17.1,23.6,12.6,804,84.16,8.69,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T21:15:00Z,0,955,21.58,74.44,66.06,86.61,17.1,23.7,12.6,766.5,84.24,6.86,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T21:30:00Z,0,955,22.36,74.86,66.16,86.67,17.1,23.7,12.6,722.5,84.49,7.54,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T21:45:00Z,0,954,21,75.25,66.31,86.74,17.2,23.7,12.6,671,84.88,6.86,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T22:00:00Z,0,954,22.73,75.7,66.43,86.61,17.2,23.7,12.6,624.9,84.74,6.8,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T22:15:00Z,0,954,22.05,76.01,66.58,86.43,17.2,23.7,12.5,570,84.92,6.2,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T22:30:00Z,0,954,23.27,76.28,66.72,86.18,17.2,23.8,12.5,520.8,84.54,5.95,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T22:45:00Z,0,954,24.48,76.48,66.88,85.84,17.2,23.7,12.4,468.3,84.6,6.69,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T23:00:00Z,0,954,21.75,76.62,67.05,85.37,17.2,23.7,12.4,412.5,84.38,6.94,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T23:15:00Z,0,954,24.32,76.73,67.19,84.76,17.2,23.7,12.4,358.9,83.86,6.05,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T23:30:00Z,0,954,21.78,76.78,67.35,84.07,17.2,23.7,12.3,301.4,83.91,5.02,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-08T23:45:00Z,0,954,20.13,76.78,67.5,83.28,17.2,23.7,12.3,248.2,83.64,4.9,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T00:00:00Z,0,954,19.62,76.73,67.66,82.45,17.2,23.8,12.2,196.5,82.94,6.41,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T00:15:00Z,0,954,22.05,76.66,67.8,81.57,17.2,23.8,12.1,138.2,82.4,3.85,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T00:30:00Z,0,955,25.26,76.51,67.96,80.62,17.2,23.8,12.1,86.8,81.43,3.71,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T00:45:00Z,0,955,27.36,76.35,68.11,79.68,17.2,23.9,12,38.49,79.79,3.5,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T01:00:00Z,0,955,30.68,76.12,68.25,78.75,17.1,23.9,12,8.68,76.98,2.53,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T01:15:00Z,0,955,32.71,75.87,68.4,77.81,17.2,23.9,11.9,1.33,74.14,2.82,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T01:30:00Z,0,955,34.43,75.56,68.54,76.86,17.2,23.9,11.8,0,72.68,3.23,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T01:45:00Z,0,955,36.33,75.22,68.65,75.92,17.1,23.9,11.8,0,71.29,3.3,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T02:00:00Z,0,955,38.25,74.88,68.77,75.04,17.1,24,11.7,0,70.16,3.19,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T02:15:00Z,0,956,38.52,74.5,68.86,74.17,17.1,24,11.7,0,69.51,3.27,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T02:30:00Z,0,956,39.18,74.12,68.97,73.38,17.1,23.9,11.6,0,69.55,3.25,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T02:45:00Z,0,956,40.07,73.72,69.04,72.64,17,23.9,11.6,0,69.15,2.29,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T03:00:00Z,0,956,44.07,73.35,69.12,71.94,17.1,23.9,11.6,0,68.22,1.59,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T03:15:00Z,0,956,46.1,72.95,69.19,71.29,17.1,23.9,11.5,0,66.34,1.09,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T03:30:00Z,0,956,43.87,72.57,69.24,70.68,17,24,11.5,0,66.31,2.14,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T03:45:00Z,0,956,48.05,72.19,69.31,70.11,17,24,11.4,0,65.77,1.07,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T04:00:00Z,0,956,49.68,71.82,69.31,69.55,17,24,11.4,0,64.17,0.68,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T04:15:00Z,0,956,48.55,71.47,69.39,69.04,17,24,11.4,0.02,63.97,1.19,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T04:30:00Z,0,956,50.71,71.11,69.4,68.54,17,24,11.3,0,63.86,2.04,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T04:45:00Z,0,956,58.81,70.79,69.42,68.05,17,24,11.3,0.04,61.2,5.23,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T05:00:00Z,0,956,53.65,70.47,69.42,67.6,17,24,11.3,0,61.2,3.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T05:15:00Z,0,956,55.16,70.16,69.42,67.17,16.9,24,11.3,0,62.04,3.42,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T05:30:00Z,0,956,60.55,69.84,69.44,66.78,16.9,24,11.2,0,61.02,2.04,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T05:45:00Z,0,956,57.3,69.55,69.4,66.38,16.9,24,11.2,0,59.09,4.02,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T06:00:00Z,0,956,65.84,69.26,69.39,66,16.9,23.9,11.2,0,60.08,2.12,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T06:15:00Z,0,956,68.7,68.97,69.37,65.64,16.9,23.9,11.1,0,56.95,1.09,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T06:30:00Z,0,956,68.55,68.7,69.35,65.26,16.9,23.9,11.1,0,56.53,3.63,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T06:45:00Z,0,955,71.69,68.45,69.33,64.92,16.9,23.9,11.1,0,56.03,1.65,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T07:00:00Z,0,955,73.39,68.18,69.3,64.6,16.9,24,11.1,0,55,1.07,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T07:15:00Z,0,955,71.1,67.93,69.22,64.26,16.9,24,11.1,0,55.08,1.52,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T07:30:00Z,0,955,73.36,67.68,69.21,63.93,16.9,24,11.1,0,55.29,2.39,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T07:45:00Z,0,955,72.28,67.44,69.15,63.59,16.9,23.9,11,0,54.79,1.13,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T08:00:00Z,0,955,71.76,67.19,69.1,63.28,16.9,23.9,11,0,54.81,1.01,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T08:15:00Z,0,955,75.72,66.96,69.06,62.98,16.9,23.9,11,0,54.82,0.41,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T08:30:00Z,0,955,75.05,66.72,69.01,62.67,16.9,23.9,11,0,53.83,2.78,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T08:45:00Z,0,955,79.94,66.49,68.94,62.38,16.9,23.9,10.9,0,53.38,3.42,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T09:00:00Z,0,955,75.81,66.25,68.9,62.1,16.9,23.9,10.9,0,53.17,3.77,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T09:15:00Z,0,954,81.4,66.04,68.83,61.83,16.9,23.9,10.9,0,53.04,0.93,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T09:30:00Z,0,954,82.8,65.84,68.76,61.56,16.9,23.9,10.9,0,51.96,0.06,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T09:45:00Z,0,954,82.7,65.62,68.7,61.3,16.9,23.8,10.9,0,51.94,0.06,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T10:00:00Z,0,954,78.79,65.39,68.63,61.07,16.9,23.8,10.9,0,52.61,0.56,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T10:15:00Z,0,954,76.35,65.19,68.56,60.82,16.9,23.8,10.9,0,54.07,1.59,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T10:30:00Z,0,954,77.6,65.01,68.5,60.58,16.9,23.8,10.8,0.02,54.57,1.71,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T10:45:00Z,0,954,78.92,64.81,68.41,60.33,16.9,23.8,10.8,0,53.62,0.76,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T11:00:00Z,0,954,77.82,64.6,68.34,60.12,16.9,23.7,10.8,0,53.92,1.17,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T11:15:00Z,0,954,83.8,64.42,68.27,59.9,16.9,23.7,10.8,0,53.28,0,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T11:30:00Z,0,954,86.4,64.24,68.2,59.67,16.9,23.7,10.8,0,51.69,0.47,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T11:45:00Z,0,954,84.2,64.06,68.13,59.45,16.9,23.7,10.8,0,51.35,1.96,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T12:00:00Z,0,954,84.9,63.88,68.05,59.23,16.9,23.7,10.8,0,51.39,1.52,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T12:15:00Z,0,954,78.5,63.7,67.96,59,16.9,23.7,10.8,0.07,51.69,1.75,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T12:30:00Z,0,954,83.7,63.52,67.89,58.78,16.9,23.7,10.7,5.63,52.63,1.9,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T12:45:00Z,0,955,82.7,63.36,67.82,58.6,16.9,23.7,10.7,14.62,50.95,1.67,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T13:00:00Z,0,955,72.62,63.18,67.73,58.41,16.9,23.7,10.7,19.37,54.01,0.8,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T13:15:00Z,0,955,68.56,63,67.66,58.26,16.8,23.8,10.7,72.94,57.81,0.78,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T13:30:00Z,0,955,66.54,62.83,67.57,58.24,16.9,23.8,10.7,165.2,60.71,0.47,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T13:45:00Z,0,955,66.64,62.69,67.5,58.35,16.9,23.7,10.7,217.3,61.3,1.5,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T14:00:00Z,0,955,62.87,62.58,67.41,58.64,16.9,23.7,10.8,271.3,61.88,2.06,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T14:15:00Z,0,955,62.17,62.51,67.33,59.16,16.9,23.7,10.8,326.5,62.91,3.36,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T14:30:00Z,0,955,57.4,62.49,67.26,59.81,16.9,23.7,10.9,379.9,64.63,3.03,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T14:45:00Z,0,956,53.93,62.53,67.17,60.66,16.9,23.7,10.9,434.3,66.61,4.3,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T15:00:00Z,0,955,51.91,62.64,67.08,61.59,16.8,23.7,10.9,486.3,68.79,4.1,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T15:15:00Z,0,955,46.6,62.83,67.01,62.53,16.8,23.6,11,536.8,71.46,3.62,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T15:30:00Z,0,955,45.82,63.1,66.94,63.45,16.8,23.6,11.1,585.6,73.69,3.98,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T15:45:00Z,0,955,43.9,63.45,66.85,64.51,16.8,23.6,11.2,635.7,75.94,5.05,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T16:00:00Z,0,955,42.07,63.84,66.78,65.86,16.8,23.6,11.3,680.7,76.89,5.33,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T16:15:00Z,0,955,36.73,64.33,66.7,67.39,16.8,23.6,11.4,720.6,79.16,7.04,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T16:30:00Z,0,955,29.73,64.89,66.65,69.08,16.8,23.6,11.5,761.1,80.67,7.66,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T16:45:00Z,0,955,32.64,65.5,66.58,70.75,16.8,23.5,11.6,801,81.66,7.95,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T17:00:00Z,0,955,31.45,66.15,66.52,72.45,16.8,23.5,11.7,830,81.9,8.48,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T17:15:00Z,0,955,31.01,66.79,66.49,74.1,16.8,23.5,11.8,853,82.35,8.03,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T17:30:00Z,0,954,25.33,67.42,66.45,75.69,16.8,23.5,11.9,889,83.79,8.81,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T17:45:00Z,0,954,24.11,68.05,66.42,77.22,16.8,23.5,12,912,84.45,9.41,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T18:00:00Z,0,954,23.2,68.7,66.42,78.67,16.8,23.5,12.2,925,85.12,9.93,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T18:15:00Z,0,954,22.63,69.4,66.4,80.06,16.9,23.5,12.3,936,85.19,8.84,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T18:30:00Z,0,954,24.01,70.09,66.42,81.32,16.9,23.5,12.3,939,85.14,10.21,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T18:45:00Z,0,953,24.11,70.81,66.45,82.62,16.9,23.5,12.4,953,85.37,10.83,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T19:00:00Z,0,953,23.13,71.49,66.47,83.84,16.9,23.5,12.5,953,85.96,9.99,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T19:15:00Z,0,953,25.03,72.18,66.52,84.87,16.9,23.5,12.5,953,85.93,9.16,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T19:30:00Z,0,953,25.5,72.82,66.58,85.66,16.9,23.5,12.6,941,86.07,9.35,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T19:45:00Z,0,952,27.36,73.42,66.63,86.45,17,23.5,12.7,929,86.34,11.08,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T20:00:00Z,0,952,27.29,74.07,66.72,87.4,17,23.5,12.7,910,86.4,9.19,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T20:15:00Z,0,952,26.38,74.68,66.83,88.25,17,23.5,12.8,895,86.85,10.52,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T20:30:00Z,0,952,24.59,75.25,66.92,88.79,17,23.5,12.8,866,86.99,10.26,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T20:45:00Z,0,951,25.23,75.83,67.05,89.17,17,23.6,12.8,837,87.64,9.19,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T21:00:00Z,0,951,23.84,76.35,67.15,89.65,17,23.6,12.8,813,87.48,10.65,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T21:15:00Z,0,951,22.73,76.82,67.28,89.89,17,23.6,12.8,772.3,87.06,10.17,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T21:30:00Z,0,951,25.16,77.23,67.41,89.89,17,23.6,12.8,728.2,87.24,10.32,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T21:45:00Z,0,951,22.15,77.54,67.55,89.92,17,23.6,12.8,682.6,86.95,11.12,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T22:00:00Z,0,950,25.46,77.83,67.73,89.71,17,23.7,12.8,634.8,87.21,9.1,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T22:15:00Z,0,950,24.55,78.03,67.86,89.46,17,23.7,12.7,587.3,87.19,10.42,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T22:30:00Z,0,950,26.04,78.17,68.02,89.1,17,23.7,12.7,535.4,86.52,10.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T22:45:00Z,0,950,27.63,78.26,68.18,88.63,17,23.7,12.7,476.9,86.47,10.15,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T23:00:00Z,0,950,29.22,78.31,68.34,88.2,17,23.7,12.6,427.2,85.66,10.63,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T23:15:00Z,0,950,29.72,78.31,68.52,87.55,17,23.7,12.6,368.6,85.33,10.07,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T23:30:00Z,0,950,29.08,78.28,68.68,86.76,17,23.7,12.5,313.8,84.79,11.02,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-09T23:45:00Z,0,950,27.42,78.17,68.85,85.84,17,23.7,12.4,255.7,84.56,9.93,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T00:00:00Z,0,950,28.71,78.01,69.03,84.87,17,23.7,12.4,198.9,84.04,9.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T00:15:00Z,0,950,29.11,77.85,69.15,83.86,17,23.8,12.3,143.3,83.5,8.61,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T00:30:00Z,0,950,30.26,77.59,69.31,82.83,17,23.8,12.3,90.6,82.81,7.13,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T00:45:00Z,0,950,33.2,77.31,69.48,81.86,17,23.8,12.2,42.16,81.55,5.58,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T01:00:00Z,0,950,36.15,77.02,69.6,80.91,17,23.8,12.1,8.31,79.36,5.17,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T01:15:00Z,0,950,38.49,76.71,69.73,80.02,17,23.9,12.1,0.47,77.52,5.56,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T01:30:00Z,0,950,40.18,76.41,69.84,79.14,17,23.9,12.1,0,76.03,6.01,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T01:45:00Z,0,950,42.24,76.1,69.96,78.3,17,23.9,12,0,75.15,5.79,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T02:00:00Z,0,950,43.09,75.78,70.05,77.5,17,23.9,12,0,74.3,5.91,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T02:15:00Z,0,950,45.18,75.47,70.16,76.75,17,24,11.9,0,73.71,5.44,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T02:30:00Z,0,950,47.48,75.15,70.23,76.05,17,23.9,11.9,0,72.3,4.94,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T02:45:00Z,0,950,49.88,74.84,70.3,75.42,17,23.9,11.8,0,70.83,4.67,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T03:00:00Z,0,950,49.54,74.53,70.38,74.79,17,23.9,11.8,0,70.27,5.37,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T03:15:00Z,0,950,50.29,74.23,70.45,74.19,17,23.9,11.7,0,70.23,5.48,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T03:30:00Z,0,950,52.52,73.92,70.52,73.62,16.9,23.9,11.7,0,69.8,5.27,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T03:45:00Z,0,950,53.97,73.62,70.54,73.13,16.9,24,11.6,0,69.21,5.17,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T04:00:00Z,0,950,55.29,73.31,70.59,72.64,16.9,24,11.6,0,69.21,6.03,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T04:15:00Z,0,950,55.67,73.04,70.59,72.18,16.9,24,11.6,0,69.48,6.43,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T04:30:00Z,0,950,55.56,72.75,70.65,71.74,16.9,24,11.6,0,69.6,7,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T04:45:00Z,0,950,55.23,72.5,70.65,71.37,16.9,23.9,11.5,0,69.94,7.08,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T05:00:00Z,0,950,56.24,72.23,70.66,71.04,16.9,23.9,11.5,0,69.76,6.34,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-04-10T05:15:00Z,0,950,57.59,72,70.65,70.75,16.9,23.9,11.5,0,69.3,5.81,
