MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,exactly_None,exactly_D0,exactly_D1,exactly_D2,exactly_D3,exactly_D4,check_sum,class_number,class_label,week_start
20190820,48265,Kerr County,TX,48.75,51.25,0.49,0,0,0,8/20/2019,8/26/2019,1,48.75,50.76,0.49,0,0,0,100,1,D0,8/20/2019
20190813,48265,Kerr County,TX,0,100,0.49,0,0,0,8/13/2019,8/19/2019,1,0,99.51,0.49,0,0,0,100,1,D0,8/13/2019
20190806,48265,Kerr County,TX,0,100,0,0,0,0,8/6/2019,8/12/2019,1,0,100,0,0,0,0,100,1,D0,8/6/2019
20190730,48265,Kerr County,TX,100,0,0,0,0,0,7/30/2019,8/5/2019,1,100,0,0,0,0,0,100,0,None,7/30/2019
20190723,48265,Kerr County,TX,100,0,0,0,0,0,7/23/2019,7/29/2019,1,100,0,0,0,0,0,100,0,None,7/23/2019
20190716,48265,Kerr County,TX,100,0,0,0,0,0,7/16/2019,7/22/2019,1,100,0,0,0,0,0,100,0,None,7/16/2019
20190709,48265,Kerr County,TX,100,0,0,0,0,0,7/9/2019,7/15/2019,1,100,0,0,0,0,0,100,0,None,7/9/2019
20190702,48265,Kerr County,TX,100,0,0,0,0,0,7/2/2019,7/8/2019,1,100,0,0,0,0,0,100,0,None,7/2/2019
20190625,48265,Kerr County,TX,100,0,0,0,0,0,6/25/2019,7/1/2019,1,100,0,0,0,0,0,100,0,None,6/25/2019
20190618,48265,Kerr County,TX,100,0,0,0,0,0,6/18/2019,6/24/2019,1,100,0,0,0,0,0,100,0,None,6/18/2019
20190611,48265,Kerr County,TX,100,0,0,0,0,0,6/11/2019,6/17/2019,1,100,0,0,0,0,0,100,0,None,6/11/2019
20190604,48265,Kerr County,TX,100,0,0,0,0,0,6/4/2019,6/10/2019,1,100,0,0,0,0,0,100,0,None,6/4/2019
20190528,48265,Kerr County,TX,100,0,0,0,0,0,5/28/2019,6/3/2019,1,100,0,0,0,0,0,100,0,None,5/28/2019
20190521,48265,Kerr County,TX,100,0,0,0,0,0,5/21/2019,5/27/2019,1,100,0,0,0,0,0,100,0,None,5/21/2019
20190514,48265,Kerr County,TX,100,0,0,0,0,0,5/14/2019,5/20/2019,1,100,0,0,0,0,0,100,0,None,5/14/2019
20190507,48265,Kerr County,TX,100,0,0,0,0,0,5/7/2019,5/13/2019,1,100,0,0,0,0,0,100,0,None,5/7/2019
20190430,48265,Kerr County,TX,100,0,0,0,0,0,4/30/2019,5/6/2019,1,100,0,0,0,0,0,100,0,None,4/30/2019
20190423,48265,Kerr County,TX,63.12,36.88,0,0,0,0,4/23/2019,4/29/2019,1,63.12,36.88,0,0,0,0,100,0,None,4/23/2019
20190416,48265,Kerr County,TX,2.91,97.09,0,0,0,0,4/16/2019,4/22/2019,1,2.91,97.09,0,0,0,0,100,1,D0,4/16/2019
20190409,48265,Kerr County,TX,0,100,0,0,0,0,4/9/2019,4/15/2019,1,0,100,0,0,0,0,100,1,D0,4/9/2019
20190402,48265,Kerr County,TX,0,100,0,0,0,0,4/2/2019,4/8/2019,1,0,100,0,0,0,0,100,1,D0,4/2/2019
20190326,48265,Kerr County,TX,51.55,48.45,0,0,0,0,3/26/2019,4/1/2019,1,51.55,48.45,0,0,0,0,100,0,None,3/26/2019
20190319,48265,Kerr County,TX,51.9,48.1,0,0,0,0,3/19/2019,3/25/2019,1,51.9,48.1,0,0,0,0,100,0,None,3/19/2019
20190312,48265,Kerr County,TX,1.63,98.37,0,0,0,0,3/12/2019,3/18/2019,1,1.63,98.37,0,0,0,0,100,1,D0,3/12/2019
20190305,48265,Kerr County,TX,1.63,98.37,0,0,0,0,3/5/2019,3/11/2019,1,1.63,98.37,0,0,0,0,100,1,D0,3/5/2019
20190226,48265,Kerr County,TX,2.16,97.84,0,0,0,0,2/26/2019,3/4/2019,1,2.16,97.84,0,0,0,0,100,1,D0,2/26/2019
20190219,48265,Kerr County,TX,49.1,50.9,0,0,0,0,2/19/2019,2/25/2019,1,49.1,50.9,0,0,0,0,100,1,D0,2/19/2019
20190212,48265,Kerr County,TX,64.32,35.68,0,0,0,0,2/12/2019,2/18/2019,1,64.32,35.68,0,0,0,0,100,0,None,2/12/2019
20190205,48265,Kerr County,TX,100,0,0,0,0,0,2/5/2019,2/11/2019,1,100,0,0,0,0,0,100,0,None,2/5/2019
20190129,48265,Kerr County,TX,100,0,0,0,0,0,1/29/2019,2/4/2019,1,100,0,0,0,0,0,100,0,None,1/29/2019
20190122,48265,Kerr County,TX,100,0,0,0,0,0,1/22/2019,1/28/2019,1,100,0,0,0,0,0,100,0,None,1/22/2019
20190115,48265,Kerr County,TX,100,0,0,0,0,0,1/15/2019,1/21/2019,1,100,0,0,0,0,0,100,0,None,1/15/2019
20190108,48265,Kerr County,TX,100,0,0,0,0,0,1/8/2019,1/14/2019,1,100,0,0,0,0,0,100,0,None,1/8/2019
20190101,48265,Kerr County,TX,100,0,0,0,0,0,1/1/2019,1/7/2019,1,100,0,0,0,0,0,100,0,None,1/1/2019
20181225,48265,Kerr County,TX,100,0,0,0,0,0,12/25/2018,12/31/2018,1,100,0,0,0,0,0,100,0,None,12/25/2018
20181218,48265,Kerr County,TX,100,0,0,0,0,0,12/18/2018,12/24/2018,1,100,0,0,0,0,0,100,0,None,12/18/2018
20181211,48265,Kerr County,TX,100,0,0,0,0,0,12/11/2018,12/17/2018,1,100,0,0,0,0,0,100,0,None,12/11/2018
20181204,48265,Kerr County,TX,100,0,0,0,0,0,12/4/2018,12/10/2018,1,100,0,0,0,0,0,100,0,None,12/4/2018
20181127,48265,Kerr County,TX,100,0,0,0,0,0,11/27/2018,12/3/2018,1,100,0,0,0,0,0,100,0,None,11/27/2018
20181120,48265,Kerr County,TX,100,0,0,0,0,0,11/20/2018,11/26/2018,1,100,0,0,0,0,0,100,0,None,11/20/2018
20181113,48265,Kerr County,TX,100,0,0,0,0,0,11/13/2018,11/19/2018,1,100,0,0,0,0,0,100,0,None,11/13/2018
20181106,48265,Kerr County,TX,100,0,0,0,0,0,11/6/2018,11/12/2018,1,100,0,0,0,0,0,100,0,None,11/6/2018
20181030,48265,Kerr County,TX,100,0,0,0,0,0,10/30/2018,11/5/2018,1,100,0,0,0,0,0,100,0,None,10/30/2018
20181023,48265,Kerr County,TX,100,0,0,0,0,0,10/23/2018,10/29/2018,1,100,0,0,0,0,0,100,0,None,10/23/2018
20181016,48265,Kerr County,TX,100,0,0,0,0,0,10/16/2018,10/22/2018,1,100,0,0,0,0,0,100,0,None,10/16/2018
20181009,48265,Kerr County,TX,100,0,0,0,0,0,10/9/2018,10/15/2018,1,100,0,0,0,0,0,100,0,None,10/9/2018
20181002,48265,Kerr County,TX,79.48,20.52,0,0,0,0,10/2/2018,10/8/2018,1,79.48,20.52,0,0,0,0,100,0,None,10/2/2018
20180925,48265,Kerr County,TX,71.46,28.54,0.8,0,0,0,9/25/2018,10/1/2018,1,71.46,27.74,0.8,0,0,0,100,0,None,9/25/2018
20180918,48265,Kerr County,TX,69.86,30.14,0.8,0,0,0,9/18/2018,9/24/2018,1,69.86,29.34,0.8,0,0,0,100,0,None,9/18/2018
20180911,48265,Kerr County,TX,39.69,60.31,7.65,0,0,0,9/11/2018,9/17/2018,1,39.69,52.66,7.65,0,0,0,100,1,D0,9/11/2018
20180904,48265,Kerr County,TX,0,100,88.15,21.75,0.39,0,9/4/2018,9/10/2018,1,0,11.85,66.4,21.36,0.39,0,100,2,D1,9/4/2018
20180828,48265,Kerr County,TX,0,100,99.67,56.59,1.21,0,8/28/2018,9/3/2018,1,0,0.33,43.08,55.38,1.21,0,100,3,D2,8/28/2018
20180821,48265,Kerr County,TX,0,100,99.67,56.59,1.21,0,8/21/2018,8/27/2018,1,0,0.33,43.08,55.38,1.21,0,100,3,D2,8/21/2018
20180814,48265,Kerr County,TX,0,100,99.67,56.59,1.21,0,8/14/2018,8/20/2018,1,0,0.33,43.08,55.38,1.21,0,100,3,D2,8/14/2018
20180807,48265,Kerr County,TX,0,100,99.67,72.21,46.63,0,8/7/2018,8/13/2018,1,0,0.33,27.46,25.58,46.63,0,100,4,D3,8/7/2018
20180731,48265,Kerr County,TX,0,100,98.17,72.2,6.07,0,7/31/2018,8/6/2018,1,0,1.83,25.97,66.13,6.07,0,100,3,D2,7/31/2018
20180724,48265,Kerr County,TX,0,100,100,72.2,0,0,7/24/2018,7/30/2018,1,0,0,27.8,72.2,0,0,100,3,D2,7/24/2018
20180717,48265,Kerr County,TX,0,100,100,29.38,0,0,7/17/2018,7/23/2018,1,0,0,70.62,29.38,0,0,100,2,D1,7/17/2018
20180710,48265,Kerr County,TX,0,100,100,29.38,0,0,7/10/2018,7/16/2018,1,0,0,70.62,29.38,0,0,100,2,D1,7/10/2018
20180703,48265,Kerr County,TX,0,100,100,99.21,0,0,7/3/2018,7/9/2018,1,0,0,0.79,99.21,0,0,100,3,D2,7/3/2018
20180626,48265,Kerr County,TX,0,100,89.58,0,0,0,6/26/2018,7/2/2018,1,0,10.42,89.58,0,0,0,100,2,D1,6/26/2018
20180619,48265,Kerr County,TX,0.95,99.05,83.21,0,0,0,6/19/2018,6/25/2018,1,0.95,15.84,83.21,0,0,0,100,2,D1,6/19/2018
20180612,48265,Kerr County,TX,1.07,98.93,83.21,0,0,0,6/12/2018,6/18/2018,1,1.07,15.72,83.21,0,0,0,100,2,D1,6/12/2018
20180605,48265,Kerr County,TX,1.07,98.93,83.21,0,0,0,6/5/2018,6/11/2018,1,1.07,15.72,83.21,0,0,0,100,2,D1,6/5/2018
20180529,48265,Kerr County,TX,8.8,91.2,72.32,0,0,0,5/29/2018,6/4/2018,1,8.8,18.88,72.32,0,0,0,100,2,D1,5/29/2018
20180522,48265,Kerr County,TX,0.09,99.91,4.47,0,0,0,5/22/2018,5/28/2018,1,0.09,95.44,4.47,0,0,0,100,1,D0,5/22/2018
20180515,48265,Kerr County,TX,0,100,60.99,0,0,0,5/15/2018,5/21/2018,1,0,39.01,60.99,0,0,0,100,2,D1,5/15/2018
20180508,48265,Kerr County,TX,0,100,60.99,0,0,0,5/8/2018,5/14/2018,1,0,39.01,60.99,0,0,0,100,2,D1,5/8/2018
20180501,48265,Kerr County,TX,0,100,100,52.96,0,0,5/1/2018,5/7/2018,1,0,0,47.04,52.96,0,0,100,3,D2,5/1/2018
20180424,48265,Kerr County,TX,0,100,100,72.9,0,0,4/24/2018,4/30/2018,1,0,0,27.1,72.9,0,0,100,3,D2,4/24/2018
20180417,48265,Kerr County,TX,0,100,100,62.13,0,0,4/17/2018,4/23/2018,1,0,0,37.87,62.13,0,0,100,3,D2,4/17/2018
20180410,48265,Kerr County,TX,0,100,100,23.09,0,0,4/10/2018,4/16/2018,1,0,0,76.91,23.09,0,0,100,2,D1,4/10/2018
20180403,48265,Kerr County,TX,0,100,100,23.09,0,0,4/3/2018,4/9/2018,1,0,0,76.91,23.09,0,0,100,2,D1,4/3/2018
20180327,48265,Kerr County,TX,0,100,100,0.38,0,0,3/27/2018,4/2/2018,1,0,0,99.62,0.38,0,0,100,2,D1,3/27/2018
20180320,48265,Kerr County,TX,0,100,100,0,0,0,3/20/2018,3/26/2018,1,0,0,100,0,0,0,100,2,D1,3/20/2018
20180313,48265,Kerr County,TX,0,100,100,0,0,0,3/13/2018,3/19/2018,1,0,0,100,0,0,0,100,2,D1,3/13/2018
20180306,48265,Kerr County,TX,0,100,100,0,0,0,3/6/2018,3/12/2018,1,0,0,100,0,0,0,100,2,D1,3/6/2018
20180227,48265,Kerr County,TX,0,100,100,0,0,0,2/27/2018,3/5/2018,1,0,0,100,0,0,0,100,2,D1,2/27/2018
20180220,48265,Kerr County,TX,0,100,100,88.54,0,0,2/20/2018,2/26/2018,1,0,0,11.46,88.54,0,0,100,3,D2,2/20/2018
20180213,48265,Kerr County,TX,0,100,100,88.54,0,0,2/13/2018,2/19/2018,1,0,0,11.46,88.54,0,0,100,3,D2,2/13/2018
20180206,48265,Kerr County,TX,0,100,100,14.28,0,0,2/6/2018,2/12/2018,1,0,0,85.72,14.28,0,0,100,2,D1,2/6/2018
20180130,48265,Kerr County,TX,0,100,100,0,0,0,1/30/2018,2/5/2018,1,0,0,100,0,0,0,100,2,D1,1/30/2018
20180123,48265,Kerr County,TX,0,100,98.89,0,0,0,1/23/2018,1/29/2018,1,0,1.11,98.89,0,0,0,100,2,D1,1/23/2018
20180116,48265,Kerr County,TX,0,100,95.24,0,0,0,1/16/2018,1/22/2018,1,0,4.76,95.24,0,0,0,100,2,D1,1/16/2018
20180109,48265,Kerr County,TX,0,100,88.65,0,0,0,1/9/2018,1/15/2018,1,0,11.35,88.65,0,0,0,100,2,D1,1/9/2018
20180102,48265,Kerr County,TX,0,100,9.83,0,0,0,1/2/2018,1/8/2018,1,0,90.17,9.83,0,0,0,100,1,D0,1/2/2018
20171226,48265,Kerr County,TX,0,100,0,0,0,0,12/26/2017,1/1/2018,1,0,100,0,0,0,0,100,1,D0,12/26/2017
20171219,48265,Kerr County,TX,0,100,0,0,0,0,12/19/2017,12/25/2017,1,0,100,0,0,0,0,100,1,D0,12/19/2017
20171212,48265,Kerr County,TX,0,100,0,0,0,0,12/12/2017,12/18/2017,1,0,100,0,0,0,0,100,1,D0,12/12/2017
20171205,48265,Kerr County,TX,0,100,100,0,0,0,12/5/2017,12/11/2017,1,0,0,100,0,0,0,100,2,D1,12/5/2017
20171128,48265,Kerr County,TX,0,100,100,0,0,0,11/28/2017,12/4/2017,1,0,0,100,0,0,0,100,2,D1,11/28/2017
20171121,48265,Kerr County,TX,0,100,100,0,0,0,11/21/2017,11/27/2017,1,0,0,100,0,0,0,100,2,D1,11/21/2017
20171114,48265,Kerr County,TX,0,100,88.86,0,0,0,11/14/2017,11/20/2017,1,0,11.14,88.86,0,0,0,100,2,D1,11/14/2017
20171107,48265,Kerr County,TX,0,100,14.43,0,0,0,11/7/2017,11/13/2017,1,0,85.57,14.43,0,0,0,100,1,D0,11/7/2017
20171031,48265,Kerr County,TX,77.97,22.03,0,0,0,0,10/31/2017,11/6/2017,1,77.97,22.03,0,0,0,0,100,0,None,10/31/2017
20171024,48265,Kerr County,TX,100,0,0,0,0,0,10/24/2017,10/30/2017,1,100,0,0,0,0,0,100,0,None,10/24/2017
20171017,48265,Kerr County,TX,100,0,0,0,0,0,10/17/2017,10/23/2017,1,100,0,0,0,0,0,100,0,None,10/17/2017
20171010,48265,Kerr County,TX,100,0,0,0,0,0,10/10/2017,10/16/2017,1,100,0,0,0,0,0,100,0,None,10/10/2017
20171003,48265,Kerr County,TX,100,0,0,0,0,0,10/3/2017,10/9/2017,1,100,0,0,0,0,0,100,0,None,10/3/2017
20170926,48265,Kerr County,TX,26.22,73.78,0,0,0,0,9/26/2017,10/2/2017,1,26.22,73.78,0,0,0,0,100,1,D0,9/26/2017
20170919,48265,Kerr County,TX,58.62,41.38,0,0,0,0,9/19/2017,9/25/2017,1,58.62,41.38,0,0,0,0,100,0,None,9/19/2017
20170912,48265,Kerr County,TX,97.39,2.61,0,0,0,0,9/12/2017,9/18/2017,1,97.39,2.61,0,0,0,0,100,0,None,9/12/2017
20170905,48265,Kerr County,TX,100,0,0,0,0,0,9/5/2017,9/11/2017,1,100,0,0,0,0,0,100,0,None,9/5/2017
20170829,48265,Kerr County,TX,100,0,0,0,0,0,8/29/2017,9/4/2017,1,100,0,0,0,0,0,100,0,None,8/29/2017
20170822,48265,Kerr County,TX,99.95,0.05,0,0,0,0,8/22/2017,8/28/2017,1,99.95,0.05,0,0,0,0,100,0,None,8/22/2017
20170815,48265,Kerr County,TX,99.95,0.05,0,0,0,0,8/15/2017,8/21/2017,1,99.95,0.05,0,0,0,0,100,0,None,8/15/2017
20170808,48265,Kerr County,TX,96.57,3.43,0,0,0,0,8/8/2017,8/14/2017,1,96.57,3.43,0,0,0,0,100,0,None,8/8/2017
20170801,48265,Kerr County,TX,60.26,39.74,1.13,0,0,0,8/1/2017,8/7/2017,1,60.26,38.61,1.13,0,0,0,100,0,None,8/1/2017
20170725,48265,Kerr County,TX,49.99,50.01,0,0,0,0,7/25/2017,7/31/2017,1,49.99,50.01,0,0,0,0,100,1,D0,7/25/2017
20170718,48265,Kerr County,TX,38.02,61.98,0,0,0,0,7/18/2017,7/24/2017,1,38.02,61.98,0,0,0,0,100,1,D0,7/18/2017
20170711,48265,Kerr County,TX,38.02,61.98,0,0,0,0,7/11/2017,7/17/2017,1,38.02,61.98,0,0,0,0,100,1,D0,7/11/2017
20170704,48265,Kerr County,TX,81.33,18.67,0,0,0,0,7/4/2017,7/10/2017,1,81.33,18.67,0,0,0,0,100,0,None,7/4/2017
20170627,48265,Kerr County,TX,82.1,17.9,0,0,0,0,6/27/2017,7/3/2017,1,82.1,17.9,0,0,0,0,100,0,None,6/27/2017
20170620,48265,Kerr County,TX,82.1,17.9,0,0,0,0,6/20/2017,6/26/2017,1,82.1,17.9,0,0,0,0,100,0,None,6/20/2017
20170613,48265,Kerr County,TX,82.1,17.9,0,0,0,0,6/13/2017,6/19/2017,1,82.1,17.9,0,0,0,0,100,0,None,6/13/2017
20170606,48265,Kerr County,TX,61.87,38.13,0,0,0,0,6/6/2017,6/12/2017,1,61.87,38.13,0,0,0,0,100,0,None,6/6/2017
20170530,48265,Kerr County,TX,13.16,86.84,3.96,0,0,0,5/30/2017,6/5/2017,1,13.16,82.88,3.96,0,0,0,100,1,D0,5/30/2017
20170523,48265,Kerr County,TX,13.21,86.79,29.76,0,0,0,5/23/2017,5/29/2017,1,13.21,57.03,29.76,0,0,0,100,1,D0,5/23/2017
20170516,48265,Kerr County,TX,0,100,45.78,0,0,0,5/16/2017,5/22/2017,1,0,54.22,45.78,0,0,0,100,1,D0,5/16/2017
20170509,48265,Kerr County,TX,1.5,98.5,0,0,0,0,5/9/2017,5/15/2017,1,1.5,98.5,0,0,0,0,100,1,D0,5/9/2017
20170502,48265,Kerr County,TX,100,0,0,0,0,0,5/2/2017,5/8/2017,1,100,0,0,0,0,0,100,0,None,5/2/2017
20170425,48265,Kerr County,TX,100,0,0,0,0,0,4/25/2017,5/1/2017,1,100,0,0,0,0,0,100,0,None,4/25/2017
20170418,48265,Kerr County,TX,100,0,0,0,0,0,4/18/2017,4/24/2017,1,100,0,0,0,0,0,100,0,None,4/18/2017
20170411,48265,Kerr County,TX,100,0,0,0,0,0,4/11/2017,4/17/2017,1,100,0,0,0,0,0,100,0,None,4/11/2017
20170404,48265,Kerr County,TX,100,0,0,0,0,0,4/4/2017,4/10/2017,1,100,0,0,0,0,0,100,0,None,4/4/2017
20170328,48265,Kerr County,TX,100,0,0,0,0,0,3/28/2017,4/3/2017,1,100,0,0,0,0,0,100,0,None,3/28/2017
20170321,48265,Kerr County,TX,100,0,0,0,0,0,3/21/2017,3/27/2017,1,100,0,0,0,0,0,100,0,None,3/21/2017
20170314,48265,Kerr County,TX,100,0,0,0,0,0,3/14/2017,3/20/2017,1,100,0,0,0,0,0,100,0,None,3/14/2017
20170307,48265,Kerr County,TX,100,0,0,0,0,0,3/7/2017,3/13/2017,1,100,0,0,0,0,0,100,0,None,3/7/2017
20170228,48265,Kerr County,TX,100,0,0,0,0,0,2/28/2017,3/6/2017,1,100,0,0,0,0,0,100,0,None,2/28/2017
20170221,48265,Kerr County,TX,100,0,0,0,0,0,2/21/2017,2/27/2017,1,100,0,0,0,0,0,100,0,None,2/21/2017
20170214,48265,Kerr County,TX,100,0,0,0,0,0,2/14/2017,2/20/2017,1,100,0,0,0,0,0,100,0,None,2/14/2017
20170207,48265,Kerr County,TX,100,0,0,0,0,0,2/7/2017,2/13/2017,1,100,0,0,0,0,0,100,0,None,2/7/2017
20170131,48265,Kerr County,TX,100,0,0,0,0,0,1/31/2017,2/6/2017,1,100,0,0,0,0,0,100,0,None,1/31/2017
20170124,48265,Kerr County,TX,100,0,0,0,0,0,1/24/2017,1/30/2017,1,100,0,0,0,0,0,100,0,None,1/24/2017
20170117,48265,Kerr County,TX,100,0,0,0,0,0,1/17/2017,1/23/2017,1,100,0,0,0,0,0,100,0,None,1/17/2017
20170110,48265,Kerr County,TX,100,0,0,0,0,0,1/10/2017,1/16/2017,1,100,0,0,0,0,0,100,0,None,1/10/2017
20170103,48265,Kerr County,TX,100,0,0,0,0,0,1/3/2017,1/9/2017,1,100,0,0,0,0,0,100,0,None,1/3/2017
20161227,48265,Kerr County,TX,100,0,0,0,0,0,12/27/2016,1/2/2017,1,100,0,0,0,0,0,100,0,None,12/27/2016
20161220,48265,Kerr County,TX,100,0,0,0,0,0,12/20/2016,12/26/2016,1,100,0,0,0,0,0,100,0,None,12/20/2016
20161213,48265,Kerr County,TX,100,0,0,0,0,0,12/13/2016,12/19/2016,1,100,0,0,0,0,0,100,0,None,12/13/2016
20161206,48265,Kerr County,TX,100,0,0,0,0,0,12/6/2016,12/12/2016,1,100,0,0,0,0,0,100,0,None,12/6/2016
20161129,48265,Kerr County,TX,100,0,0,0,0,0,11/29/2016,12/5/2016,1,100,0,0,0,0,0,100,0,None,11/29/2016
20161122,48265,Kerr County,TX,100,0,0,0,0,0,11/22/2016,11/28/2016,1,100,0,0,0,0,0,100,0,None,11/22/2016
20161115,48265,Kerr County,TX,100,0,0,0,0,0,11/15/2016,11/21/2016,1,100,0,0,0,0,0,100,0,None,11/15/2016
20161108,48265,Kerr County,TX,91.18,8.82,0,0,0,0,11/8/2016,11/14/2016,1,91.18,8.82,0,0,0,0,100,0,None,11/8/2016
20161101,48265,Kerr County,TX,91.18,8.82,0,0,0,0,11/1/2016,11/7/2016,1,91.18,8.82,0,0,0,0,100,0,None,11/1/2016
20161025,48265,Kerr County,TX,100,0,0,0,0,0,10/25/2016,10/31/2016,1,100,0,0,0,0,0,100,0,None,10/25/2016
20161018,48265,Kerr County,TX,100,0,0,0,0,0,10/18/2016,10/24/2016,1,100,0,0,0,0,0,100,0,None,10/18/2016
20161011,48265,Kerr County,TX,100,0,0,0,0,0,10/11/2016,10/17/2016,1,100,0,0,0,0,0,100,0,None,10/11/2016
20161004,48265,Kerr County,TX,100,0,0,0,0,0,10/4/2016,10/10/2016,1,100,0,0,0,0,0,100,0,None,10/4/2016
20160927,48265,Kerr County,TX,100,0,0,0,0,0,9/27/2016,10/3/2016,1,100,0,0,0,0,0,100,0,None,9/27/2016
20160920,48265,Kerr County,TX,100,0,0,0,0,0,9/20/2016,9/26/2016,1,100,0,0,0,0,0,100,0,None,9/20/2016
20160913,48265,Kerr County,TX,100,0,0,0,0,0,9/13/2016,9/19/2016,1,100,0,0,0,0,0,100,0,None,9/13/2016
20160906,48265,Kerr County,TX,100,0,0,0,0,0,9/6/2016,9/12/2016,1,100,0,0,0,0,0,100,0,None,9/6/2016
20160830,48265,Kerr County,TX,100,0,0,0,0,0,8/30/2016,9/5/2016,1,100,0,0,0,0,0,100,0,None,8/30/2016
20160823,48265,Kerr County,TX,100,0,0,0,0,0,8/23/2016,8/29/2016,1,100,0,0,0,0,0,100,0,None,8/23/2016
20160816,48265,Kerr County,TX,58.64,41.36,0,0,0,0,8/16/2016,8/22/2016,1,58.64,41.36,0,0,0,0,100,0,None,8/16/2016
20160809,48265,Kerr County,TX,0,100,0,0,0,0,8/9/2016,8/15/2016,1,0,100,0,0,0,0,100,1,D0,8/9/2016
20160802,48265,Kerr County,TX,44.57,55.43,0,0,0,0,8/2/2016,8/8/2016,1,44.57,55.43,0,0,0,0,100,1,D0,8/2/2016
20160726,48265,Kerr County,TX,33.46,66.54,0,0,0,0,7/26/2016,8/1/2016,1,33.46,66.54,0,0,0,0,100,1,D0,7/26/2016
20160719,48265,Kerr County,TX,100,0,0,0,0,0,7/19/2016,7/25/2016,1,100,0,0,0,0,0,100,0,None,7/19/2016
20160712,48265,Kerr County,TX,100,0,0,0,0,0,7/12/2016,7/18/2016,1,100,0,0,0,0,0,100,0,None,7/12/2016
20160705,48265,Kerr County,TX,100,0,0,0,0,0,7/5/2016,7/11/2016,1,100,0,0,0,0,0,100,0,None,7/5/2016
20160628,48265,Kerr County,TX,100,0,0,0,0,0,6/28/2016,7/4/2016,1,100,0,0,0,0,0,100,0,None,6/28/2016
20160621,48265,Kerr County,TX,100,0,0,0,0,0,6/21/2016,6/27/2016,1,100,0,0,0,0,0,100,0,None,6/21/2016
20160614,48265,Kerr County,TX,100,0,0,0,0,0,6/14/2016,6/20/2016,1,100,0,0,0,0,0,100,0,None,6/14/2016
20160607,48265,Kerr County,TX,100,0,0,0,0,0,6/7/2016,6/13/2016,1,100,0,0,0,0,0,100,0,None,6/7/2016
20160531,48265,Kerr County,TX,100,0,0,0,0,0,5/31/2016,6/6/2016,1,100,0,0,0,0,0,100,0,None,5/31/2016
20160524,48265,Kerr County,TX,100,0,0,0,0,0,5/24/2016,5/30/2016,1,100,0,0,0,0,0,100,0,None,5/24/2016
20160517,48265,Kerr County,TX,100,0,0,0,0,0,5/17/2016,5/23/2016,1,100,0,0,0,0,0,100,0,None,5/17/2016
20160510,48265,Kerr County,TX,100,0,0,0,0,0,5/10/2016,5/16/2016,1,100,0,0,0,0,0,100,0,None,5/10/2016
20160503,48265,Kerr County,TX,100,0,0,0,0,0,5/3/2016,5/9/2016,1,100,0,0,0,0,0,100,0,None,5/3/2016
20160426,48265,Kerr County,TX,100,0,0,0,0,0,4/26/2016,5/2/2016,1,100,0,0,0,0,0,100,0,None,4/26/2016
20160419,48265,Kerr County,TX,100,0,0,0,0,0,4/19/2016,4/25/2016,1,100,0,0,0,0,0,100,0,None,4/19/2016
20160412,48265,Kerr County,TX,100,0,0,0,0,0,4/12/2016,4/18/2016,1,100,0,0,0,0,0,100,0,None,4/12/2016
20160405,48265,Kerr County,TX,100,0,0,0,0,0,4/5/2016,4/11/2016,1,100,0,0,0,0,0,100,0,None,4/5/2016
20160329,48265,Kerr County,TX,100,0,0,0,0,0,3/29/2016,4/4/2016,1,100,0,0,0,0,0,100,0,None,3/29/2016
20160322,48265,Kerr County,TX,100,0,0,0,0,0,3/22/2016,3/28/2016,1,100,0,0,0,0,0,100,0,None,3/22/2016
20160315,48265,Kerr County,TX,100,0,0,0,0,0,3/15/2016,3/21/2016,1,100,0,0,0,0,0,100,0,None,3/15/2016
20160308,48265,Kerr County,TX,100,0,0,0,0,0,3/8/2016,3/14/2016,1,100,0,0,0,0,0,100,0,None,3/8/2016
20160301,48265,Kerr County,TX,100,0,0,0,0,0,3/1/2016,3/7/2016,1,100,0,0,0,0,0,100,0,None,3/1/2016
20160223,48265,Kerr County,TX,100,0,0,0,0,0,2/23/2016,2/29/2016,1,100,0,0,0,0,0,100,0,None,2/23/2016
20160216,48265,Kerr County,TX,0,100,0,0,0,0,2/16/2016,2/22/2016,1,0,100,0,0,0,0,100,1,D0,2/16/2016
20160209,48265,Kerr County,TX,79.01,20.99,0,0,0,0,2/9/2016,2/15/2016,1,79.01,20.99,0,0,0,0,100,0,None,2/9/2016
20160202,48265,Kerr County,TX,100,0,0,0,0,0,2/2/2016,2/8/2016,1,100,0,0,0,0,0,100,0,None,2/2/2016
20160126,48265,Kerr County,TX,100,0,0,0,0,0,1/26/2016,2/1/2016,1,100,0,0,0,0,0,100,0,None,1/26/2016
20160119,48265,Kerr County,TX,100,0,0,0,0,0,1/19/2016,1/25/2016,1,100,0,0,0,0,0,100,0,None,1/19/2016
20160112,48265,Kerr County,TX,100,0,0,0,0,0,1/12/2016,1/18/2016,1,100,0,0,0,0,0,100,0,None,1/12/2016
20160105,48265,Kerr County,TX,100,0,0,0,0,0,1/5/2016,1/11/2016,1,100,0,0,0,0,0,100,0,None,1/5/2016
20151229,48265,Kerr County,TX,100,0,0,0,0,0,12/29/2015,1/4/2016,1,100,0,0,0,0,0,100,0,None,12/29/2015
