STATION,NAME,DATE,AWND,PRCP,TMAX,TMIN
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-31-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-01-16,,0.18,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-02-16,,0.79,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-03-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-04-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-05-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-06-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-07-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-09-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-10-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-11-16,,0.04,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-12-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-13-16,,1.81,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-15-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-16-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-17-16,,0.05,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-18-16,,0.88,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-19-16,,1.13,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-20-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-21-16,,0.06,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-22-16,,0.51,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-23-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-24-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-25-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-26-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-27-16,,0.48,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-29-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-30-16,,0.07,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-01-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-02-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-03-16,,0.03,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-04-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-05-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-06-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-07-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-08-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-09-16,,0.04,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-10-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-11-16,,1.92,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-12-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-13-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-14-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-15-16,,0.25,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-16-16,,0.26,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-17-16,,0.03,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-18-16,,1.84,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-19-16,,1.1,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-20-16,,0.54,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-21-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-22-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-23-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-24-16,,0.01,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-25-16,,0.03,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-26-16,,0.01,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-27-16,,0.15,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-28-16,,0.01,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-29-16,,2.31,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-30-16,,0.99,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",05-31-16,,0.04,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-01-16,,0.09,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-02-16,,1.49,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-03-16,,0.06,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-04-16,,0.1,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-05-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-07-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-08-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-09-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-10-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-11-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-12-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-13-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-14-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-15-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-16-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-17-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-18-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-19-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-20-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-21-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-22-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-24-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-25-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-26-16,,0.08,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-27-16,,0.07,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-28-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-29-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",06-30-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-01-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-02-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-03-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-04-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-05-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-06-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-08-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-09-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-26-16,,,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-27-16,,0.11,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-28-16,,0.02,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",07-29-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-01-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-12-16,,,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-13-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-14-16,,0.37,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-15-16,,2.19,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-16-16,,1.37,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-17-16,,0.3,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-18-16,,0.61,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-19-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-20-16,,0.3,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-21-16,,1.06,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-22-16,,0.48,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-23-16,,0.71,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-24-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-25-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-27-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-28-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-29-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",08-30-16,,0.09,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-01-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-02-16,,0.07,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-03-16,,0.06,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-04-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-05-16,,0.04,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-06-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-07-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-08-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-09-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-10-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-11-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-12-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-13-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-14-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-15-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-16-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-17-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-18-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-19-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-20-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-21-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-22-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-24-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-25-16,,0.08,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-26-16,,1.13,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-27-16,,0.28,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",09-28-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-01-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-02-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-03-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-04-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-05-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-06-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-07-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-08-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-09-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-10-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-11-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-12-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-13-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-14-16,,0.09,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-16-16,,,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-17-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-18-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-20-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-21-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-22-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-23-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-24-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-25-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-26-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-27-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-28-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-29-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-30-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",10-31-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-01-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-02-16,,0.01,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-03-16,,0.02,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-04-16,,1.11,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-05-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-06-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-07-16,,0.08,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-08-16,,0.04,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-09-16,,0.48,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-10-16,,0.9,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-11-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-12-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-13-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-14-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-15-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-17-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-18-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-19-16,,0.17,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-20-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-21-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-22-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-23-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-25-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-27-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-28-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",11-29-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-01-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-02-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-03-16,,1.34,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-04-16,,0.21,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-05-16,,1.07,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-06-16,,0.29,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-08-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-09-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-10-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-11-16,,0.07,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-12-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-13-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-14-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-15-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-16-16,,0.03,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-17-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-18-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-19-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-20-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-21-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-22-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-23-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-24-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-25-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-26-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-27-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-28-16,,0.1,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-29-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-30-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",12-31-16,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-01-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-02-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-03-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-04-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-05-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-06-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-07-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-08-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-09-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-10-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-11-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-12-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-13-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-14-17,,0.45,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-15-17,,0.2,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-16-17,,1.1,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-17-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-18-17,,0.26,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-19-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-20-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-21-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-22-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-23-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-24-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-25-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-26-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-27-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-28-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-29-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-30-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",01-31-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-01-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-02-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-03-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-05-17,,0.07,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-06-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-07-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-08-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-09-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-10-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-11-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-12-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-13-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-14-17,,3.42,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-15-17,,0.01,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-16-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-17-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-18-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-19-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-20-17,,0.95,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-21-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-22-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-23-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-24-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-25-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-26-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-27-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",02-28-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-01-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-03-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-04-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-05-17,,0.47,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-06-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-08-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-09-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-10-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-11-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-12-17,,0.06,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-13-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-14-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-15-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-18-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-19-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-20-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-21-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-22-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-23-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-24-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-25-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-26-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-27-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-28-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-29-17,,0.81,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",03-31-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-01-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-02-17,,0.98,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-03-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-04-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-05-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-06-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-07-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-08-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-09-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-10-17,,0.01,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-11-17,,0.18,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-12-17,,0.05,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-13-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-14-17,,0.05,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-15-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-17-17,,0.19,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-18-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-19-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-20-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-21-17,,0,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-22-17,,0.02,,
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",04-23-17,,0,,
