MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20200728,48265,Kerr County,TX,0,100,0,0,0,0,07-28-20,08-03-20,1
20200721,48265,Kerr County,TX,7.24,92.76,47.68,0,0,0,07-21-20,07-27-20,1
20200714,48265,Kerr County,TX,10.05,89.95,0,0,0,0,07-14-20,07-20-20,1
20200707,48265,Kerr County,TX,10.77,89.23,0,0,0,0,07-07-20,07-13-20,1
20200630,48265,Kerr County,TX,35.04,64.96,0,0,0,0,06-30-20,07-06-20,1
20200623,48265,Kerr County,TX,100,0,0,0,0,0,06-23-20,06-29-20,1
20200616,48265,Kerr County,TX,100,0,0,0,0,0,06-16-20,06-22-20,1
20200609,48265,Kerr County,TX,100,0,0,0,0,0,06-09-20,06-15-20,1
20200602,48265,Kerr County,TX,100,0,0,0,0,0,06-02-20,06-08-20,1
20200526,48265,Kerr County,TX,96.79,3.21,0,0,0,0,05-26-20,06-01-20,1
20200519,48265,Kerr County,TX,83.46,16.54,0,0,0,0,05-19-20,05-25-20,1
20200512,48265,Kerr County,TX,54.98,45.02,22.34,0,0,0,05-12-20,05-18-20,1
20200505,48265,Kerr County,TX,55.54,44.46,0,0,0,0,05-05-20,05-11-20,1
20200428,48265,Kerr County,TX,96.49,3.51,0,0,0,0,04-28-20,05-04-20,1
20200421,48265,Kerr County,TX,96.49,3.51,0,0,0,0,04-21-20,04-27-20,1
20200414,48265,Kerr County,TX,96.49,3.51,0,0,0,0,04-14-20,04-20-20,1
20200407,48265,Kerr County,TX,100,0,0,0,0,0,04-07-20,04-13-20,1
20200331,48265,Kerr County,TX,83.71,16.29,0,0,0,0,03-31-20,04-06-20,1
20200324,48265,Kerr County,TX,89.16,10.84,0,0,0,0,03-24-20,03-30-20,1
20200317,48265,Kerr County,TX,53.29,46.71,0,0,0,0,03-17-20,03-23-20,1
20200310,48265,Kerr County,TX,34.98,65.02,0,0,0,0,03-10-20,03-16-20,1
20200303,48265,Kerr County,TX,34.98,65.02,0,0,0,0,03-03-20,03-09-20,1
20200225,48265,Kerr County,TX,34.98,65.02,0,0,0,0,02-25-20,03-02-20,1
20200218,48265,Kerr County,TX,34.98,65.02,0,0,0,0,02-18-20,02-24-20,1
20200211,48265,Kerr County,TX,2.76,97.24,65.08,0,0,0,02-11-20,02-17-20,1
20200204,48265,Kerr County,TX,0,100,65.08,0,0,0,02-04-20,02-10-20,1
20200128,48265,Kerr County,TX,0,100,94.19,0,0,0,01-28-20,02-03-20,1
20200121,48265,Kerr County,TX,0,100,100,0,0,0,01-21-20,01-27-20,1
20200114,48265,Kerr County,TX,0,100,100,53.48,0,0,01-14-20,01-20-20,1
20200107,48265,Kerr County,TX,0,100,100,53.72,0,0,01-07-20,01-13-20,1
20191231,48265,Kerr County,TX,0,100,100,53.72,0,0,12-31-19,01-06-20,1
20191224,48265,Kerr County,TX,0,100,99.78,53.72,0,0,12-24-19,12-30-19,1
20191217,48265,Kerr County,TX,0,100,97.32,28.64,0,0,12-17-19,12-23-19,1
20191210,48265,Kerr County,TX,0,100,97.32,28.64,0,0,12-10-19,12-16-19,1
20191203,48265,Kerr County,TX,0,100,96.94,28.64,0,0,12-03-19,12-09-19,1
20191126,48265,Kerr County,TX,0,100,96.94,28.64,0,0,11-26-19,12-02-19,1
20191119,48265,Kerr County,TX,0,100,96.94,28.64,0,0,11-19-19,11-25-19,1
20191112,48265,Kerr County,TX,0,100,96.94,21.12,0,0,11-12-19,11-18-19,1
20191105,48265,Kerr County,TX,0,100,99.98,21.12,0,0,11-05-19,11-11-19,1
20191029,48265,Kerr County,TX,0,100,99.98,8.25,0,0,10-29-19,11-04-19,1
20191022,48265,Kerr County,TX,0,100,99.98,45.89,0,0,10-22-19,10-28-19,1
20191015,48265,Kerr County,TX,0,100,100,28.63,0,0,10-15-19,10-21-19,1
20191008,48265,Kerr County,TX,0,100,100,28.63,0,0,10-08-19,10-14-19,1
20191001,48265,Kerr County,TX,0,100,100,0.08,0,0,10-01-19,10-07-19,1
20190924,48265,Kerr County,TX,0,100,92.99,0.08,0,0,09-24-19,09-30-19,1
20190917,48265,Kerr County,TX,0,100,91.48,0.08,0,0,09-17-19,09-23-19,1
20190910,48265,Kerr County,TX,0,100,91.37,0.08,0,0,09-10-19,09-16-19,1
20190903,48265,Kerr County,TX,6.33,93.67,11.93,0,0,0,09-03-19,09-09-19,1
20190827,48265,Kerr County,TX,55.17,44.83,0.49,0,0,0,08-27-19,09-02-19,1
20190820,48265,Kerr County,TX,48.75,51.25,0.49,0,0,0,08-20-19,08-26-19,1
20190813,48265,Kerr County,TX,0,100,0.49,0,0,0,08-13-19,08-19-19,1
20190806,48265,Kerr County,TX,0,100,0,0,0,0,08-06-19,08-12-19,1
20190730,48265,Kerr County,TX,100,0,0,0,0,0,07-30-19,08-05-19,1
20190723,48265,Kerr County,TX,100,0,0,0,0,0,07-23-19,07-29-19,1
20190716,48265,Kerr County,TX,100,0,0,0,0,0,07-16-19,07-22-19,1
20190709,48265,Kerr County,TX,100,0,0,0,0,0,07-09-19,07-15-19,1
20190702,48265,Kerr County,TX,100,0,0,0,0,0,07-02-19,07-08-19,1
20190625,48265,Kerr County,TX,100,0,0,0,0,0,06-25-19,07-01-19,1
20190618,48265,Kerr County,TX,100,0,0,0,0,0,06-18-19,06-24-19,1
20190611,48265,Kerr County,TX,100,0,0,0,0,0,06-11-19,06-17-19,1
20190604,48265,Kerr County,TX,100,0,0,0,0,0,06-04-19,06-10-19,1
20190528,48265,Kerr County,TX,100,0,0,0,0,0,05-28-19,06-03-19,1
20190521,48265,Kerr County,TX,100,0,0,0,0,0,05-21-19,05-27-19,1
20190514,48265,Kerr County,TX,100,0,0,0,0,0,05-14-19,05-20-19,1
20190507,48265,Kerr County,TX,100,0,0,0,0,0,05-07-19,05-13-19,1
20190430,48265,Kerr County,TX,100,0,0,0,0,0,04-30-19,05-06-19,1
20190423,48265,Kerr County,TX,63.12,36.88,0,0,0,0,04-23-19,04-29-19,1
20190416,48265,Kerr County,TX,2.91,97.09,0,0,0,0,04-16-19,04-22-19,1
20190409,48265,Kerr County,TX,0,100,0,0,0,0,04-09-19,04-15-19,1
20190402,48265,Kerr County,TX,0,100,0,0,0,0,04-02-19,04-08-19,1
20190326,48265,Kerr County,TX,51.55,48.45,0,0,0,0,03-26-19,04-01-19,1
20190319,48265,Kerr County,TX,51.9,48.1,0,0,0,0,03-19-19,03-25-19,1
20190312,48265,Kerr County,TX,1.63,98.37,0,0,0,0,03-12-19,03-18-19,1
20190305,48265,Kerr County,TX,1.63,98.37,0,0,0,0,03-05-19,03-11-19,1
20190226,48265,Kerr County,TX,2.16,97.84,0,0,0,0,02-26-19,03-04-19,1
20190219,48265,Kerr County,TX,49.1,50.9,0,0,0,0,02-19-19,02-25-19,1
20190212,48265,Kerr County,TX,64.32,35.68,0,0,0,0,02-12-19,02-18-19,1
20190205,48265,Kerr County,TX,100,0,0,0,0,0,02-05-19,02-11-19,1
20190129,48265,Kerr County,TX,100,0,0,0,0,0,01-29-19,02-04-19,1
20190122,48265,Kerr County,TX,100,0,0,0,0,0,01-22-19,01-28-19,1
20190115,48265,Kerr County,TX,100,0,0,0,0,0,01-15-19,01-21-19,1
20190108,48265,Kerr County,TX,100,0,0,0,0,0,01-08-19,01-14-19,1
20190101,48265,Kerr County,TX,100,0,0,0,0,0,01-01-19,01-07-19,1
20181225,48265,Kerr County,TX,100,0,0,0,0,0,12-25-18,12-31-18,1
20181218,48265,Kerr County,TX,100,0,0,0,0,0,12-18-18,12-24-18,1
20181211,48265,Kerr County,TX,100,0,0,0,0,0,12-11-18,12-17-18,1
20181204,48265,Kerr County,TX,100,0,0,0,0,0,12-04-18,12-10-18,1
20181127,48265,Kerr County,TX,100,0,0,0,0,0,11-27-18,12-03-18,1
20181120,48265,Kerr County,TX,100,0,0,0,0,0,11-20-18,11-26-18,1
20181113,48265,Kerr County,TX,100,0,0,0,0,0,11-13-18,11-19-18,1
20181106,48265,Kerr County,TX,100,0,0,0,0,0,11-06-18,11-12-18,1
20181030,48265,Kerr County,TX,100,0,0,0,0,0,10-30-18,11-05-18,1
20181023,48265,Kerr County,TX,100,0,0,0,0,0,10-23-18,10-29-18,1
20181016,48265,Kerr County,TX,100,0,0,0,0,0,10-16-18,10-22-18,1
20181009,48265,Kerr County,TX,100,0,0,0,0,0,10-09-18,10-15-18,1
20181002,48265,Kerr County,TX,79.48,20.52,0,0,0,0,10-02-18,10-08-18,1
20180925,48265,Kerr County,TX,71.46,28.54,0.8,0,0,0,09-25-18,10-01-18,1
20180918,48265,Kerr County,TX,69.86,30.14,0.8,0,0,0,09-18-18,09-24-18,1
20180911,48265,Kerr County,TX,39.69,60.31,7.65,0,0,0,09-11-18,09-17-18,1
20180904,48265,Kerr County,TX,0,100,88.15,21.75,0.39,0,09-04-18,09-10-18,1
20180828,48265,Kerr County,TX,0,100,99.67,56.59,1.21,0,08-28-18,09-03-18,1
20180821,48265,Kerr County,TX,0,100,99.67,56.59,1.21,0,08-21-18,08-27-18,1
20180814,48265,Kerr County,TX,0,100,99.67,56.59,1.21,0,08-14-18,08-20-18,1
20180807,48265,Kerr County,TX,0,100,99.67,72.21,46.63,0,08-07-18,08-13-18,1
20180731,48265,Kerr County,TX,0,100,98.17,72.2,6.07,0,07-31-18,08-06-18,1
20180724,48265,Kerr County,TX,0,100,100,72.2,0,0,07-24-18,07-30-18,1
20180717,48265,Kerr County,TX,0,100,100,29.38,0,0,07-17-18,07-23-18,1
20180710,48265,Kerr County,TX,0,100,100,29.38,0,0,07-10-18,07-16-18,1
20180703,48265,Kerr County,TX,0,100,100,99.21,0,0,07-03-18,07-09-18,1
20180626,48265,Kerr County,TX,0,100,89.58,0,0,0,06-26-18,07-02-18,1
20180619,48265,Kerr County,TX,0.95,99.05,83.21,0,0,0,06-19-18,06-25-18,1
20180612,48265,Kerr County,TX,1.07,98.93,83.21,0,0,0,06-12-18,06-18-18,1
20180605,48265,Kerr County,TX,1.07,98.93,83.21,0,0,0,06-05-18,06-11-18,1
20180529,48265,Kerr County,TX,8.8,91.2,72.32,0,0,0,05-29-18,06-04-18,1
20180522,48265,Kerr County,TX,0.09,99.91,4.47,0,0,0,05-22-18,05-28-18,1
20180515,48265,Kerr County,TX,0,100,60.99,0,0,0,05-15-18,05-21-18,1
20180508,48265,Kerr County,TX,0,100,60.99,0,0,0,05-08-18,05-14-18,1
20180501,48265,Kerr County,TX,0,100,100,52.96,0,0,05-01-18,05-07-18,1
20180424,48265,Kerr County,TX,0,100,100,72.9,0,0,04-24-18,04-30-18,1
20180417,48265,Kerr County,TX,0,100,100,62.13,0,0,04-17-18,04-23-18,1
20180410,48265,Kerr County,TX,0,100,100,23.09,0,0,04-10-18,04-16-18,1
20180403,48265,Kerr County,TX,0,100,100,23.09,0,0,04-03-18,04-09-18,1
20180327,48265,Kerr County,TX,0,100,100,0.38,0,0,03-27-18,04-02-18,1
20180320,48265,Kerr County,TX,0,100,100,0,0,0,03-20-18,03-26-18,1
20180313,48265,Kerr County,TX,0,100,100,0,0,0,03-13-18,03-19-18,1
20180306,48265,Kerr County,TX,0,100,100,0,0,0,03-06-18,03-12-18,1
20180227,48265,Kerr County,TX,0,100,100,0,0,0,02-27-18,03-05-18,1
20180220,48265,Kerr County,TX,0,100,100,88.54,0,0,02-20-18,02-26-18,1
20180213,48265,Kerr County,TX,0,100,100,88.54,0,0,02-13-18,02-19-18,1
20180206,48265,Kerr County,TX,0,100,100,14.28,0,0,02-06-18,02-12-18,1
20180130,48265,Kerr County,TX,0,100,100,0,0,0,01-30-18,02-05-18,1
20180123,48265,Kerr County,TX,0,100,98.89,0,0,0,01-23-18,01-29-18,1
20180116,48265,Kerr County,TX,0,100,95.24,0,0,0,01-16-18,01-22-18,1
20180109,48265,Kerr County,TX,0,100,88.65,0,0,0,01-09-18,01-15-18,1
20180102,48265,Kerr County,TX,0,100,9.83,0,0,0,01-02-18,01-08-18,1
20171226,48265,Kerr County,TX,0,100,0,0,0,0,12-26-17,01-01-18,1
20171219,48265,Kerr County,TX,0,100,0,0,0,0,12-19-17,12-25-17,1
20171212,48265,Kerr County,TX,0,100,0,0,0,0,12-12-17,12-18-17,1
20171205,48265,Kerr County,TX,0,100,100,0,0,0,12-05-17,12-11-17,1
20171128,48265,Kerr County,TX,0,100,100,0,0,0,11-28-17,12-04-17,1
20171121,48265,Kerr County,TX,0,100,100,0,0,0,11-21-17,11-27-17,1
20171114,48265,Kerr County,TX,0,100,88.86,0,0,0,11-14-17,11-20-17,1
20171107,48265,Kerr County,TX,0,100,14.43,0,0,0,11-07-17,11-13-17,1
20171031,48265,Kerr County,TX,77.97,22.03,0,0,0,0,10-31-17,11-06-17,1
20171024,48265,Kerr County,TX,100,0,0,0,0,0,10-24-17,10-30-17,1
20171017,48265,Kerr County,TX,100,0,0,0,0,0,10-17-17,10-23-17,1
20171010,48265,Kerr County,TX,100,0,0,0,0,0,10-10-17,10-16-17,1
20171003,48265,Kerr County,TX,100,0,0,0,0,0,10-03-17,10-09-17,1
20170926,48265,Kerr County,TX,26.22,73.78,0,0,0,0,09-26-17,10-02-17,1
20170919,48265,Kerr County,TX,58.62,41.38,0,0,0,0,09-19-17,09-25-17,1
20170912,48265,Kerr County,TX,97.39,2.61,0,0,0,0,09-12-17,09-18-17,1
20170905,48265,Kerr County,TX,100,0,0,0,0,0,09-05-17,09-11-17,1
20170829,48265,Kerr County,TX,100,0,0,0,0,0,08-29-17,09-04-17,1
20170822,48265,Kerr County,TX,99.95,0.05,0,0,0,0,08-22-17,08-28-17,1
20170815,48265,Kerr County,TX,99.95,0.05,0,0,0,0,08-15-17,08-21-17,1
20170808,48265,Kerr County,TX,96.57,3.43,0,0,0,0,08-08-17,08-14-17,1
20170801,48265,Kerr County,TX,60.26,39.74,1.13,0,0,0,08-01-17,08-07-17,1
20170725,48265,Kerr County,TX,49.99,50.01,0,0,0,0,07-25-17,07-31-17,1
20170718,48265,Kerr County,TX,38.02,61.98,0,0,0,0,07-18-17,07-24-17,1
20170711,48265,Kerr County,TX,38.02,61.98,0,0,0,0,07-11-17,07-17-17,1
20170704,48265,Kerr County,TX,81.33,18.67,0,0,0,0,07-04-17,07-10-17,1
20170627,48265,Kerr County,TX,82.1,17.9,0,0,0,0,06-27-17,07-03-17,1
20170620,48265,Kerr County,TX,82.1,17.9,0,0,0,0,06-20-17,06-26-17,1
20170613,48265,Kerr County,TX,82.1,17.9,0,0,0,0,06-13-17,06-19-17,1
20170606,48265,Kerr County,TX,61.87,38.13,0,0,0,0,06-06-17,06-12-17,1
20170530,48265,Kerr County,TX,13.16,86.84,3.96,0,0,0,05-30-17,06-05-17,1
20170523,48265,Kerr County,TX,13.21,86.79,29.76,0,0,0,05-23-17,05-29-17,1
20170516,48265,Kerr County,TX,0,100,45.78,0,0,0,05-16-17,05-22-17,1
20170509,48265,Kerr County,TX,1.5,98.5,0,0,0,0,05-09-17,05-15-17,1
20170502,48265,Kerr County,TX,100,0,0,0,0,0,05-02-17,05-08-17,1
20170425,48265,Kerr County,TX,100,0,0,0,0,0,04-25-17,05-01-17,1
20170418,48265,Kerr County,TX,100,0,0,0,0,0,04-18-17,04-24-17,1
20170411,48265,Kerr County,TX,100,0,0,0,0,0,04-11-17,04-17-17,1
20170404,48265,Kerr County,TX,100,0,0,0,0,0,04-04-17,04-10-17,1
20170328,48265,Kerr County,TX,100,0,0,0,0,0,03-28-17,04-03-17,1
20170321,48265,Kerr County,TX,100,0,0,0,0,0,03-21-17,03-27-17,1
20170314,48265,Kerr County,TX,100,0,0,0,0,0,03-14-17,03-20-17,1
20170307,48265,Kerr County,TX,100,0,0,0,0,0,03-07-17,03-13-17,1
20170228,48265,Kerr County,TX,100,0,0,0,0,0,02-28-17,03-06-17,1
20170221,48265,Kerr County,TX,100,0,0,0,0,0,02-21-17,02-27-17,1
20170214,48265,Kerr County,TX,100,0,0,0,0,0,02-14-17,02-20-17,1
20170207,48265,Kerr County,TX,100,0,0,0,0,0,02-07-17,02-13-17,1
20170131,48265,Kerr County,TX,100,0,0,0,0,0,01-31-17,02-06-17,1
20170124,48265,Kerr County,TX,100,0,0,0,0,0,01-24-17,01-30-17,1
20170117,48265,Kerr County,TX,100,0,0,0,0,0,01-17-17,01-23-17,1
20170110,48265,Kerr County,TX,100,0,0,0,0,0,01-10-17,01-16-17,1
20170103,48265,Kerr County,TX,100,0,0,0,0,0,01-03-17,01-09-17,1
20161227,48265,Kerr County,TX,100,0,0,0,0,0,12-27-16,01-02-17,1
20161220,48265,Kerr County,TX,100,0,0,0,0,0,12-20-16,12-26-16,1
20161213,48265,Kerr County,TX,100,0,0,0,0,0,12-13-16,12-19-16,1
20161206,48265,Kerr County,TX,100,0,0,0,0,0,12-06-16,12-12-16,1
20161129,48265,Kerr County,TX,100,0,0,0,0,0,11-29-16,12-05-16,1
20161122,48265,Kerr County,TX,100,0,0,0,0,0,11-22-16,11-28-16,1
20161115,48265,Kerr County,TX,100,0,0,0,0,0,11-15-16,11-21-16,1
20161108,48265,Kerr County,TX,91.18,8.82,0,0,0,0,11-08-16,11-14-16,1
20161101,48265,Kerr County,TX,91.18,8.82,0,0,0,0,11-01-16,11-07-16,1
20161025,48265,Kerr County,TX,100,0,0,0,0,0,10-25-16,10-31-16,1
20161018,48265,Kerr County,TX,100,0,0,0,0,0,10-18-16,10-24-16,1
20161011,48265,Kerr County,TX,100,0,0,0,0,0,10-11-16,10-17-16,1
20161004,48265,Kerr County,TX,100,0,0,0,0,0,10-04-16,10-10-16,1
20160927,48265,Kerr County,TX,100,0,0,0,0,0,09-27-16,10-03-16,1
20160920,48265,Kerr County,TX,100,0,0,0,0,0,09-20-16,09-26-16,1
20160913,48265,Kerr County,TX,100,0,0,0,0,0,09-13-16,09-19-16,1
20160906,48265,Kerr County,TX,100,0,0,0,0,0,09-06-16,09-12-16,1
20160830,48265,Kerr County,TX,100,0,0,0,0,0,08-30-16,09-05-16,1
20160823,48265,Kerr County,TX,100,0,0,0,0,0,08-23-16,08-29-16,1
20160816,48265,Kerr County,TX,58.64,41.36,0,0,0,0,08-16-16,08-22-16,1
20160809,48265,Kerr County,TX,0,100,0,0,0,0,08-09-16,08-15-16,1
20160802,48265,Kerr County,TX,44.57,55.43,0,0,0,0,08-02-16,08-08-16,1
20160726,48265,Kerr County,TX,33.46,66.54,0,0,0,0,07-26-16,08-01-16,1
20160719,48265,Kerr County,TX,100,0,0,0,0,0,07-19-16,07-25-16,1
20160712,48265,Kerr County,TX,100,0,0,0,0,0,07-12-16,07-18-16,1
20160705,48265,Kerr County,TX,100,0,0,0,0,0,07-05-16,07-11-16,1
20160628,48265,Kerr County,TX,100,0,0,0,0,0,06-28-16,07-04-16,1
20160621,48265,Kerr County,TX,100,0,0,0,0,0,06-21-16,06-27-16,1
20160614,48265,Kerr County,TX,100,0,0,0,0,0,06-14-16,06-20-16,1
20160607,48265,Kerr County,TX,100,0,0,0,0,0,06-07-16,06-13-16,1
20160531,48265,Kerr County,TX,100,0,0,0,0,0,05-31-16,06-06-16,1
20160524,48265,Kerr County,TX,100,0,0,0,0,0,05-24-16,05-30-16,1
20160517,48265,Kerr County,TX,100,0,0,0,0,0,05-17-16,05-23-16,1
20160510,48265,Kerr County,TX,100,0,0,0,0,0,05-10-16,05-16-16,1
20160503,48265,Kerr County,TX,100,0,0,0,0,0,05-03-16,05-09-16,1
20160426,48265,Kerr County,TX,100,0,0,0,0,0,04-26-16,05-02-16,1
20160419,48265,Kerr County,TX,100,0,0,0,0,0,04-19-16,04-25-16,1
20160412,48265,Kerr County,TX,100,0,0,0,0,0,04-12-16,04-18-16,1
20160405,48265,Kerr County,TX,100,0,0,0,0,0,04-05-16,04-11-16,1
